x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.20306836550512317,-0.042431455850838476,-0.0451100164821537,0.3489357954898608,-0.16526787460438228,-0.0677585331159124,0.45002440268460153,-0.285398521040891,-0.09415506747122591,0.5263171180383965,-0.4264662322213594,-0.11346704873830665,0.2607231321973333,-0.4466419596899266,-0.019273191806897277,0.3646882518764245,-0.5926033257337544,-0.09785703790214083,0.4387160736680508,-0.5383158563984981,-0.14811922296081195,0.4916365043636403,-0.44369485032592504,-0.17098890832136132,0.20002852014622244,-0.5141379562344038,-0.035665335427351896,0.2999616724326303,-0.770176741315901,-0.09508349299445597,0.4053912842400039,-0.8453876194922537,-0.126671861955764,0.5062184429671976,-0.8862567159109559,-0.14348915805885762,0.1378485596788198,-0.5410837010012757,-0.06772937983237538,0.20559433510112443,-0.8131312596279288,-0.1285652942692883,0.2932048558404269,-0.9320797186917116,-0.15016284951507097,0.37493663454163795,-1.0,-0.15606437208202978,0.07418730618446046,-0.5297949454454957,-0.10635337857537022,0.10014701200155231,-0.7411901011753429,-0.15403834302077876,0.13938911104789853,-0.8762735888134816,-0.16983135330069415,0.1807612412702572,-0.9771928628127171,-0.17455936826954999,SEARCH
0.0,0.0,0.0,0.20306836550512317,-0.042431455850838476,-0.0451100164821537,0.3489357954898608,-0.16526787460438228,-0.0677585331159124,0.45002440268460153,-0.285398521040891,-0.09415506747122591,0.5263171180383965,-0.4264662322213594,-0.11346704873830665,0.2607231321973333,-0.4466419596899266,-0.019273191806897277,0.3646882518764245,-0.5926033257337544,-0.09785703790214083,0.4387160736680508,-0.5383158563984981,-0.14811922296081195,0.4916365043636403,-0.44369485032592504,-0.17098890832136132,0.20002852014622244,-0.5141379562344038,-0.035665335427351896,0.2999616724326303,-0.770176741315901,-0.09508349299445597,0.4053912842400039,-0.8453876194922537,-0.126671861955764,0.5062184429671976,-0.8862567159109559,-0.14348915805885762,0.1378485596788198,-0.5410837010012757,-0.06772937983237538,0.20559433510112443,-0.8131312596279288,-0.1285652942692883,0.2932048558404269,-0.9320797186917116,-0.15016284951507097,0.37493663454163795,-1.0,-0.15606437208202978,0.07418730618446046,-0.5297949454454957,-0.10635337857537022,0.10014701200155231,-0.7411901011753429,-0.15403834302077876,0.13938911104789853,-0.8762735888134816,-0.16983135330069415,0.1807612412702572,-0.9771928628127171,-0.17455936826954999,SEARCH
0.0,0.0,0.0,0.1900547923361002,-0.04187654122449283,-0.0559324816213786,0.3357833010068235,-0.16820525875341186,-0.07935723574338868,0.43565904017800583,-0.29311534871244094,-0.10545883011996116,0.5097430557690573,-0.4339056043390611,-0.12431540244682457,0.24733715935961414,-0.46739580655176877,-0.01155492410513567,0.3480931638638158,-0.6034424945682342,-0.08962187743941723,0.41860096428835675,-0.5551999508091988,-0.1456317365462866,0.4767662149739366,-0.46959638542208987,-0.1738395654852755,0.1879876637849281,-0.5391322789969807,-0.022061724285749696,0.2878732005744783,-0.7790044133203013,-0.07728429513519983,0.38929679452333404,-0.8519978104012192,-0.10947566361078839,0.49229366638028343,-0.8923513287428676,-0.1274900525113706,0.12300318625306303,-0.5680186985857307,-0.050298455143146036,0.1934867882494798,-0.8196369948609803,-0.10927031482064223,0.281145361858142,-0.935188838958574,-0.13309430077558737,0.3667893846521322,-1.0,-0.14006488393321112,0.05141718326580297,-0.5525397707289732,-0.08638328946879792,0.0795927265184028,-0.7543334612654536,-0.13223419024155975,0.11978411961473062,-0.8894564703640626,-0.14719946106293463,0.1647846230096054,-0.9915490896154368,-0.15134688371496072,SEARCH
0.0,0.0,0.0,0.19504824198438628,-0.04392271889959776,-0.04961162823489372,0.3406552706947635,-0.1675402021437251,-0.07053625370217356,0.4399239002759415,-0.2904529089586208,-0.09388116955599289,0.5160064018802551,-0.4329389769383358,-0.10873059006871712,0.2508845305438334,-0.4619999780728754,-0.01590999219416119,0.35550304247254627,-0.6046738548149634,-0.09720876823214905,0.4239158391592485,-0.5467595301395258,-0.15397532135243558,0.478561005986231,-0.4547119395419609,-0.18201695272882346,0.1917237202466877,-0.526725195286878,-0.02906079565735309,0.2909262324062654,-0.7755258508826991,-0.09372298551508343,0.39579106743552744,-0.8503667815656395,-0.13251828576777885,0.49942983175216504,-0.8930322193051865,-0.15470117428502678,0.1279326321442153,-0.5520162852166108,-0.058372884946452604,0.19405979913325688,-0.8128651816626565,-0.12279416259967564,0.2787037507270711,-0.9314466932909006,-0.14949072030575564,0.3617444598620414,-1.0,-0.15789080430092478,0.05887441348617295,-0.5371229789502544,-0.09451324412535488,0.08593668580585397,-0.7419213983154171,-0.14053188318938423,0.12503904981452046,-0.8767284780546658,-0.15596035621593357,0.1686211421755177,-0.9782483764371456,-0.16075319718618614,SEARCH
0.0,0.0,0.0,0.19776974793209,-0.046247023307269694,-0.048196767008042075,0.3424579038816094,-0.1732530292582323,-0.06667832873648005,0.43766858620289356,-0.29504217775819824,-0.08863043029260853,0.5115153844160457,-0.43377170223107375,-0.10287508088371233,0.24914632149988022,-0.47021301563965895,-0.007471267746381959,0.35268371642944774,-0.6085333087255151,-0.088731916474202,0.4259956316909089,-0.5571379422007016,-0.14938342531479243,0.48760981607552073,-0.4715340003990343,-0.18150101023441356,0.1920334716891055,-0.535226323455022,-0.022615030707359818,0.2892337213910412,-0.7847471978584456,-0.08525936988736749,0.3960961213401401,-0.8601029525378814,-0.12594349883486286,0.5017727952564217,-0.900922055789379,-0.1505617774294952,0.12915143689221797,-0.5580420266982186,-0.05465937418530833,0.19620394909131206,-0.8179652241808051,-0.11895461512176221,0.2836391507858806,-0.9336632634981151,-0.14825765977041502,0.369626367782804,-1.0,-0.15906007057813507,0.06089162468273717,-0.5378295693695027,-0.09368658899955196,0.08674913235319213,-0.743732201205151,-0.14259525965276942,0.12685658930162463,-0.8803172217436198,-0.16095353473741675,0.17266100897532244,-0.9855146331191316,-0.16809642799742383,SEARCH
0.0,0.0,0.0,0.1953841700952103,-0.04354147170262012,-0.049354244979395744,0.34024339435892365,-0.17360108634535665,-0.066842198614006,0.4326847357301068,-0.2995320357166969,-0.08779935334463765,0.5062639667164712,-0.4350838944884291,-0.10134175830395828,0.24834868982053573,-0.46809922518411645,-0.007079454186722187,0.353478571591725,-0.6051798212243434,-0.08340592468552756,0.42287671141663097,-0.5522623330852796,-0.13889179152528394,0.4819610266607565,-0.4682248956054714,-0.16840401708270306,0.19109953358657905,-0.5332340950006014,-0.021797609952006587,0.2878703516167361,-0.7770881497512678,-0.08364751469197292,0.39095010294270227,-0.8538082562685392,-0.12367878016108727,0.49426062932813863,-0.897155322319345,-0.14800828084157028,0.12647935621007003,-0.5557549340811861,-0.05321212568217576,0.19453401938763357,-0.809923192699619,-0.1181254708273487,0.279188978223617,-0.9293028022481098,-0.14922526527908808,0.362913208939002,-1.0,-0.16115708599906414,0.056058953671948956,-0.5348374675193375,-0.0914324643652256,0.0834953520908448,-0.7382519859677301,-0.14049414207630787,0.12365451102448197,-0.8751746300497953,-0.15980446432105974,0.16759937550819187,-0.9806139678585465,-0.16798068012760045,SEARCH
0.0,0.0,0.0,0.1953841700952103,-0.04354147170262012,-0.049354244979395744,0.34024339435892365,-0.17360108634535665,-0.066842198614006,0.4326847357301068,-0.2995320357166969,-0.08779935334463765,0.5062639667164712,-0.4350838944884291,-0.10134175830395828,0.24834868982053573,-0.46809922518411645,-0.007079454186722187,0.353478571591725,-0.6051798212243434,-0.08340592468552756,0.42287671141663097,-0.5522623330852796,-0.13889179152528394,0.4819610266607565,-0.4682248956054714,-0.16840401708270306,0.19109953358657905,-0.5332340950006014,-0.021797609952006587,0.2878703516167361,-0.7770881497512678,-0.08364751469197292,0.39095010294270227,-0.8538082562685392,-0.12367878016108727,0.49426062932813863,-0.897155322319345,-0.14800828084157028,0.12647935621007003,-0.5557549340811861,-0.05321212568217576,0.19453401938763357,-0.809923192699619,-0.1181254708273487,0.279188978223617,-0.9293028022481098,-0.14922526527908808,0.362913208939002,-1.0,-0.16115708599906414,0.056058953671948956,-0.5348374675193375,-0.0914324643652256,0.0834953520908448,-0.7382519859677301,-0.14049414207630787,0.12365451102448197,-0.8751746300497953,-0.15980446432105974,0.16759937550819187,-0.9806139678585465,-0.16798068012760045,SEARCH
0.0,0.0,0.0,0.20287657308815343,-0.045153430604151085,-0.03922141287177336,0.3492644282016744,-0.17059871615451755,-0.05496469599579209,0.44640432321658,-0.2905249167231816,-0.07569956561886583,0.5198113196149688,-0.42346279339771126,-0.08952038882488514,0.2597456863297539,-0.45339849697418916,-0.003838222469257178,0.3607035316936413,-0.5965865075952616,-0.08060023229583635,0.4320127925457692,-0.542019179403548,-0.13430955690406068,0.48603775232431257,-0.45053272209578255,-0.1612308019193142,0.20131379051781373,-0.5168288140895307,-0.023073306239118834,0.3010650859176306,-0.7689911743382212,-0.08129068553277677,0.4026150831076798,-0.847293942391801,-0.11783839185263316,0.5021219190368397,-0.89185767909562,-0.13977827523613387,0.13767400813006878,-0.5397358912870237,-0.058104415039872244,0.2085045983417999,-0.8067281261994105,-0.11884937007420217,0.2928365334763874,-0.9273826643491064,-0.14513048163491468,0.374542903907723,-1.0,-0.1550172591562581,0.06913370487451267,-0.5237300449229688,-0.09925157755821971,0.09812164891495698,-0.7329282366061061,-0.1471013007228667,0.13746920875076588,-0.8695808724045293,-0.16481051051679296,0.1804167967319085,-0.9752386468926673,-0.1718683820471755,SEARCH
0.0,0.0,0.0,0.20287657308815343,-0.045153430604151085,-0.03922141287177336,0.3492644282016744,-0.17059871615451755,-0.05496469599579209,0.44640432321658,-0.2905249167231816,-0.07569956561886583,0.5198113196149688,-0.42346279339771126,-0.08952038882488514,0.2597456863297539,-0.45339849697418916,-0.003838222469257178,0.3607035316936413,-0.5965865075952616,-0.08060023229583635,0.4320127925457692,-0.542019179403548,-0.13430955690406068,0.48603775232431257,-0.45053272209578255,-0.1612308019193142,0.20131379051781373,-0.5168288140895307,-0.023073306239118834,0.3010650859176306,-0.7689911743382212,-0.08129068553277677,0.4026150831076798,-0.847293942391801,-0.11783839185263316,0.5021219190368397,-0.89185767909562,-0.13977827523613387,0.13767400813006878,-0.5397358912870237,-0.058104415039872244,0.2085045983417999,-0.8067281261994105,-0.11884937007420217,0.2928365334763874,-0.9273826643491064,-0.14513048163491468,0.374542903907723,-1.0,-0.1550172591562581,0.06913370487451267,-0.5237300449229688,-0.09925157755821971,0.09812164891495698,-0.7329282366061061,-0.1471013007228667,0.13746920875076588,-0.8695808724045293,-0.16481051051679296,0.1804167967319085,-0.9752386468926673,-0.1718683820471755,SEARCH
0.0,0.0,0.0,0.19354818516468364,-0.052808639522872486,-0.0446721542322928,0.337028312753025,-0.19227216820721288,-0.06404967947385797,0.43084827751065186,-0.3180925482879939,-0.08717119563373468,0.5069219412818529,-0.44450194273748705,-0.10526408091273234,0.24756068592421754,-0.47354601840642774,-0.013471479595082917,0.35326998542362625,-0.6068990968390703,-0.08869438975424115,0.42747661470230613,-0.5652205920157796,-0.14354321245999807,0.487645805469846,-0.48703834527776907,-0.17323511420936322,0.1879528407903426,-0.539304627514558,-0.031071476406709826,0.29199696653844176,-0.7817529825477472,-0.08772708994233848,0.394966226615537,-0.8575396092757285,-0.12337108747109894,0.4936609801225804,-0.8914183686346886,-0.14515871394601362,0.12007379664790145,-0.5637533144056371,-0.06413252396505038,0.2015427385554099,-0.8220683744104849,-0.12627816175318082,0.2930979568371072,-0.9380230768100778,-0.15665556371655093,0.37974892313116265,-1.0,-0.16924611100830342,0.0476221914773285,-0.5409452207455918,-0.10295211396364148,0.07925465018372374,-0.7513971250556714,-0.15446447533618435,0.12293895050109206,-0.8909109832942604,-0.17506849133413846,0.16860479965331868,-0.9969772637281997,-0.18418037334897658,SEARCH
